file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/concurrent/PromiseTest.java,io.vavr.concurrent.PromiseTest$1Context,innerclass,1,1,0,1,3,1,0,2,3,0.0,-1.0,-1.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0,3,0,0,1,0,0,0,0,0,8,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/ValueTest.java,io.vavr.ValueTest,class,4,4,0,4,5,1,0,13,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,25,0,0,0,0,0,0,16,8,0,8,0,0,0,0,17,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$Match$Pattern8,innerclass,22,22,0,22,2,1,0,0,1,1.0,0.0,0.0,2,1,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,23,1,0,0,0,0,0,1,1,0,1,0,1,0,0,88,1033,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler37Test.java,io.vavr.collection.euler.Euler37Test,class,10,11,1,10,4,1,0,30,3,0.0,NaN,NaN,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,17,3,0,0,0,0,0,11,1,1,5,1,0,0,4,66,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/HashArrayMappedTrie.java,io.vavr.collection.HashArrayMappedTrieModule$EmptyNode,innerclass,9,9,0,9,10,2,0,2,34,0.8888889,0.0,0.0,9,1,3,2,0,4,7,0,0,0,2,2,0,2,0,0,2,0,2,30,8,0,1,0,1,1,2,2,0,2,0,0,0,0,45,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Stream.java,io.vavr.collection.StreamModule$StreamIterator,innerclass,5,5,0,5,3,2,0,3,0,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,14,2,0,0,0,0,0,0,3,0,2,0,0,0,1,8,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler42Test.java,io.vavr.collection.euler.Euler42Test,class,9,10,1,9,8,1,0,35,15,0.8333333,NaN,NaN,6,5,1,5,0,0,1,0,0,0,2,2,0,2,0,0,2,0,16,29,5,0,1,0,1,6,32,2,4,8,0,0,0,6,101,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/LinkedHashMap.java,io.vavr.collection.LinkedHashMap,class,25,43,18,25,127,1,0,149,4253,0.8537736,0.0,0.0,106,26,101,5,0,0,101,0,0,0,4,2,0,4,0,0,4,0,207,466,111,5,1,0,0,35,1,68,1,78,3,0,0,15,261,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For5Future,innerclass,9,9,0,9,2,1,0,7,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,5,0,0,5,0,0,5,0,1,18,1,0,0,0,0,1,0,5,0,10,0,0,0,5,45,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/HashArrayMappedTrie.java,io.vavr.collection.HashArrayMappedTrieModule$LeafNode,innerclass,8,8,0,8,8,2,0,9,10,1.0,0.0,0.0,5,1,1,0,0,4,5,3,0,0,1,1,0,1,0,0,1,0,5,26,4,0,2,0,0,0,1,7,2,7,1,0,0,0,38,1024,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/HashSetTest.java,io.vavr.collection.HashSetTest$Anonymous7,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/Memoized.java,io.vavr.Memoized,interface,0,18,18,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/HashSetTest.java,io.vavr.collection.HashSetTest$Anonymous6,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/HashSetTest.java,io.vavr.collection.HashSetTest$Anonymous5,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/Function5.java,io.vavr.Function5,interface,21,65,44,21,24,1,0,17,231,1.0,0.0,0.0,22,5,0,0,0,22,22,0,0,0,1,0,0,0,0,1,0,0,9,97,24,0,0,1,0,7,2,5,0,41,4,0,0,23,190,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy7Try,innerclass,17,17,0,17,2,1,0,15,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,7,0,0,7,0,0,7,0,1,40,7,0,0,0,0,1,0,7,0,14,6,0,0,7,89,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/ValidationTest.java,io.vavr.control.ValidationTest,class,24,25,1,24,58,2,0,132,1564,0.92105263,0.0,0.0,57,0,50,2,5,0,55,0,1,0,2,2,0,2,0,0,2,0,113,499,7,0,0,0,1,81,51,102,9,123,1,0,4,22,148,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/HashSetTest.java,io.vavr.collection.HashSetTest$Anonymous4,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/Function6.java,io.vavr.Function6,interface,23,60,37,23,26,1,0,17,276,1.0,0.0,0.0,24,5,0,0,0,24,24,0,0,0,1,0,0,0,0,1,0,0,10,104,26,0,0,1,0,8,2,5,0,48,4,0,0,26,195,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/MatchError.java,io.vavr.MatchError,class,0,3,3,0,3,5,0,2,0,0.5,0.0,0.0,2,0,1,0,0,1,2,0,0,0,2,1,0,2,0,0,2,0,0,11,1,0,1,0,1,4,1,2,1,2,0,0,0,0,36,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/HashSetTest.java,io.vavr.collection.HashSetTest$Anonymous3,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/Function3.java,io.vavr.Function3,interface,17,78,61,17,20,1,0,17,153,1.0,0.0,0.0,18,5,0,0,0,18,18,0,0,0,1,0,0,0,0,1,0,0,7,83,20,0,0,1,0,5,2,5,0,27,4,0,0,17,180,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/HashSetTest.java,io.vavr.collection.HashSetTest$Anonymous2,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/Function4.java,io.vavr.Function4,interface,19,70,51,19,22,1,0,17,190,1.0,0.0,0.0,20,5,0,0,0,20,20,0,0,0,1,0,0,0,0,1,0,0,8,90,22,0,0,1,0,6,2,5,0,34,4,0,0,20,185,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/HashSetTest.java,io.vavr.collection.HashSetTest$Anonymous1,anonymous,3,3,0,3,2,1,0,9,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,1,1,4,0,6,0,0,0,2,14,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/Function1.java,io.vavr.Function1,interface,14,142,128,14,19,1,0,14,136,1.0,0.0,0.0,17,6,0,0,0,17,17,0,0,0,1,0,0,0,0,1,0,0,6,89,19,0,0,1,0,5,2,5,0,13,4,1,0,11,188,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/Function2.java,io.vavr.Function2,interface,15,67,52,15,18,1,0,17,120,1.0,0.0,0.0,16,5,0,0,0,16,16,0,0,0,1,0,0,0,0,1,0,0,6,76,18,0,0,1,0,4,2,5,0,20,4,0,0,14,173,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/concurrent/PromiseTest.java,io.vavr.concurrent.PromiseTest,class,5,5,0,5,10,1,0,35,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,13,76,0,0,0,0,0,4,8,12,0,12,1,0,1,4,40,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/Function0.java,io.vavr.Function0,interface,12,18,6,12,15,1,0,7,91,1.0,0.0,0.0,14,5,0,0,0,14,14,0,0,0,1,0,0,0,0,1,0,0,4,49,14,0,0,0,0,2,2,1,0,2,1,0,0,5,153,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/CheckedConsumer.java,io.vavr.CheckedConsumer,interface,4,7,3,4,5,1,0,4,6,0.0,0.0,0.0,4,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,25,3,0,0,1,0,1,0,0,0,1,2,0,0,2,76,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/CheckedPredicate.java,io.vavr.CheckedPredicateModule,interface,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Function3Test.java,io.vavr.Function3Test,class,6,6,0,6,19,1,0,34,118,0.90625,0.0,0.0,16,0,16,0,0,0,16,0,0,0,2,2,0,2,0,0,2,0,6,116,0,1,1,0,0,3,48,31,6,73,2,0,2,15,65,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For6Try,innerclass,10,10,0,10,2,1,0,8,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,6,0,0,6,0,0,6,0,1,20,1,0,0,0,0,1,0,6,0,12,0,0,0,6,48,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy7List,innerclass,17,17,0,17,2,1,0,15,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,7,0,0,7,0,0,7,0,1,40,7,0,0,0,0,1,0,7,0,14,6,0,0,7,89,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/collection/ArrayType.java,io.vavr.collection.ArrayType$FloatArrayType,innerclass,3,3,0,3,11,1,0,3,28,0.9583333,0.0,0.0,8,2,6,2,0,0,6,0,0,0,3,3,0,1,0,2,3,0,5,36,7,0,2,0,2,0,4,5,0,4,1,0,0,0,41,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Set.java,io.vavr.collection.Set,interface,17,50,33,17,59,1,0,3,1711,1.0,0.0,0.0,59,1,0,0,0,59,59,0,0,0,1,0,0,0,0,1,0,0,0,72,5,0,0,0,0,1,1,1,0,3,0,0,0,2,174,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Traversable.java,io.vavr.collection.TraversableModule,interface,3,4,1,3,6,1,0,4,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,21,1,1,0,0,3,0,5,11,5,6,1,0,0,0,43,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/QuickSortTest.java,io.vavr.collection.QuickSortTest,class,10,11,1,10,6,1,0,25,3,0.0,NaN,NaN,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,17,4,0,0,0,0,0,28,3,0,8,1,0,0,4,35,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/HashArrayMappedTrieTest.java,io.vavr.collection.HashArrayMappedTrieTest,class,13,14,1,13,20,1,0,41,105,0.0,0.0,0.0,15,0,11,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,18,158,3,5,0,0,0,2,85,28,1,22,1,0,2,4,52,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler14Test.java,io.vavr.collection.euler.Euler14Test,class,5,5,0,5,3,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,2,0,2,0,0,2,0,1,20,3,0,2,0,0,0,12,2,6,3,2,0,0,1,77,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/HashArrayMappedTrie.java,io.vavr.collection.HashArrayMappedTrieModule$Action,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For1Either,innerclass,6,6,0,6,3,1,0,4,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,2,13,2,0,0,0,0,1,0,1,0,1,0,0,0,0,42,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For3List,innerclass,7,7,0,7,2,1,0,5,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,3,0,0,3,0,0,3,0,1,14,1,0,0,0,0,1,0,3,0,6,0,0,0,3,40,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler29Test.java,io.vavr.collection.euler.Euler29Test,class,3,4,1,3,2,1,0,8,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,9,1,0,0,0,0,0,6,0,0,1,0,0,0,1,49,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/control/Try.java,io.vavr.control.TryModule,interface,3,4,1,3,2,1,0,1,1,0.0,0.0,0.0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,0,1,0,0,0,0,0,0,1,0,17,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Seq.java,io.vavr.collection.Seq,interface,20,117,97,20,151,1,0,46,9316,1.0,0.0,0.0,137,1,0,0,0,137,137,0,0,0,1,0,0,0,0,1,0,0,24,233,38,2,0,0,3,6,12,6,2,15,2,0,0,8,517,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/TreeMap.java,io.vavr.collection.TreeMap$EntryComparator,interface,7,7,0,7,3,1,0,2,3,1.0,0.0,0.0,3,2,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,2,50,2,0,0,0,0,1,1,1,0,1,0,0,2,0,14,2,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/EitherLeftProjectionTest.java,io.vavr.control.EitherLeftProjectionTest,class,13,15,2,13,63,2,0,92,1711,0.0,0.0,0.0,59,0,54,0,5,0,59,0,1,0,0,0,0,0,0,0,0,0,79,225,5,0,4,0,0,22,84,31,4,51,1,0,1,26,99,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/EitherTest.java,io.vavr.control.EitherTest$ToTryTests,innerclass,6,6,0,6,2,1,0,15,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,5,0,4,0,5,1,0,0,1,20,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/IndexedSeq.java,io.vavr.collection.IndexedSeqModule$Slice,innerclass,6,6,0,6,18,1,0,8,6,0.0,0.0,0.0,4,4,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,9,52,11,2,1,0,1,1,13,10,3,8,2,0,0,0,18,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/CheckedRunnableTest.java,io.vavr.CheckedRunnableTest,class,2,2,0,2,6,1,0,9,10,0.0,0.0,0.0,5,1,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,1,0,1,0,4,1,4,1,0,0,4,29,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/EitherTest.java,io.vavr.control.EitherTest$ToValidationTests,innerclass,5,5,0,5,2,1,0,13,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,2,2,2,0,2,0,0,0,0,10,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/CharSeqTest.java,io.vavr.collection.CharSeqTest,class,36,38,2,36,706,1,0,432,203841,0.0,0.0,0.0,639,0,631,1,7,0,638,0,0,0,0,0,0,0,0,0,0,0,1405,2388,12,4,59,0,30,180,544,239,56,419,2,7,1,282,410,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/ValidationTest.java,io.vavr.control.ValidationTest$CondTests$Sedan,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For3Future,innerclass,7,7,0,7,2,1,0,5,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,3,0,0,3,0,0,3,0,1,14,1,0,0,0,0,1,0,3,0,6,0,0,0,3,40,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/CheckedFunction6Test.java,io.vavr.CheckedFunction6Test,class,8,8,0,8,23,1,0,47,158,0.84999996,0.0,0.0,20,0,20,0,0,0,20,0,0,0,3,3,0,3,0,0,3,0,8,168,0,1,1,0,0,56,74,38,6,131,2,0,2,19,90,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler21Test.java,io.vavr.collection.euler.Euler21Test,class,6,7,1,6,6,1,0,18,3,0.0,NaN,NaN,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,14,2,0,2,0,0,0,25,1,8,9,0,0,0,6,59,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/CheckedFunction1Test.java,io.vavr.CheckedFunction1Test$1Type,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/control/Either.java,io.vavr.control.Either$RightProjection,innerclass,13,13,0,13,33,1,0,27,0,0.20833333,0.0,0.0,24,0,23,1,0,0,23,0,0,0,1,0,0,1,0,0,1,0,13,103,24,0,1,0,3,18,0,1,1,1,1,0,0,0,128,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Iterator.java,io.vavr.collection.Iterator$Anonymous38,anonymous,1,1,0,1,3,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,14,3,0,0,0,0,0,0,1,0,1,1,0,0,0,7,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/SortedSet.java,io.vavr.collection.SortedSet,interface,17,31,14,17,57,1,0,2,1596,1.0,0.0,0.0,57,1,0,0,0,57,57,0,0,0,1,0,0,0,0,1,0,0,0,68,4,0,0,0,0,1,1,1,0,3,0,0,0,2,136,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Iterator.java,io.vavr.collection.Iterator$Anonymous37,anonymous,1,1,0,1,4,1,0,3,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,16,3,0,0,0,0,0,0,3,0,2,1,0,0,0,11,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/control/Option.java,io.vavr.control.Option,interface,16,178,162,16,52,1,0,42,595,1.0,0.0,0.0,35,9,0,0,0,35,35,0,0,0,1,0,0,0,0,1,0,0,33,185,31,1,1,0,1,22,1,4,0,5,2,0,2,2,219,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Iterator.java,io.vavr.collection.Iterator$Anonymous39,anonymous,1,1,0,1,3,1,0,3,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,16,2,0,0,0,0,0,0,4,0,2,1,0,0,0,10,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Iterator.java,io.vavr.collection.Iterator$Anonymous34,anonymous,3,3,0,3,4,1,0,5,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,1,14,2,1,0,0,1,0,0,4,0,3,1,0,0,0,9,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Iterator.java,io.vavr.collection.Iterator$Anonymous33,anonymous,2,2,0,2,5,1,0,8,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,3,17,2,1,0,0,0,0,0,5,0,3,2,0,0,0,7,-1,0
