file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-common/src/main/java/com/facebook/presto/common/predicate/TupleDomainFilter.java,com.facebook.presto.common.predicate.TupleDomainFilter$BigintValuesUsingHashTable,innerclass,4,4,0,4,25,2,0,13,0,0.3809524,0.0,0.0,6,1,5,1,0,0,5,0,0,0,7,2,0,7,0,0,6,0,8,79,11,3,11,0,8,7,8,17,9,16,4,0,0,0,67,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-example-http/src/main/java/com/facebook/presto/example/ExampleConfig.java,com.facebook.presto.example.ExampleConfig,class,3,9,6,3,2,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,10,2,0,0,0,0,1,0,1,0,1,0,0,0,0,9,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive/src/main/java/com/facebook/presto/hive/HiveClientModule.java,com.facebook.presto.hive.HiveClientModule,class,138,139,1,138,15,1,0,63,15,0.4,0.0,0.0,10,0,10,0,0,0,10,0,0,0,1,0,0,1,0,0,1,0,7,163,8,0,0,0,6,15,0,29,12,34,2,1,0,5,111,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-native-execution/src/test/java/com/facebook/presto/nativeworker/TestPrestoNativeAsyncDataCacheCleanupAPI.java,com.facebook.presto.nativeworker.TestPrestoNativeAsyncDataCacheCleanupAPI$Metrics,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,5,0,0,0,0,5,5,0,0,14,0,0,0,0,0,0,0,5,0,5,0,0,0,0,9,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-cache/src/main/java/com/facebook/presto/cache/FileReadRequest.java,com.facebook.presto.cache.FileReadRequest,class,2,8,6,2,8,1,0,5,0,0.33333334,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,3,0,7,32,7,0,1,0,1,3,0,4,0,4,1,0,0,0,22,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/catalogserver/RemoteMetadataManager.java,com.facebook.presto.catalogserver.RemoteMetadataManager$Anonymous2,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/NestedLoopJoinOperator.java,com.facebook.presto.operator.NestedLoopJoinOperator$NestedLoopOutputIterator,innerclass,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1032,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/catalogserver/RemoteMetadataManager.java,com.facebook.presto.catalogserver.RemoteMetadataManager$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/sql/planner/optimizations/TestConnectorOptimization.java,com.facebook.presto.sql.planner.optimizations.TestConnectorOptimization$TestPlanOptimizationVisitor,innerclass,3,3,0,3,2,2,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/aggregation/minmaxby/MinByAggregationFunction.java,com.facebook.presto.operator.aggregation.minmaxby.MinByAggregationFunction,class,2,4,2,2,2,3,1,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,23,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main/src/test/java/com/facebook/presto/TestClientRequestFilterPlugin.java,com.facebook.presto.TestClientRequestFilterPlugin$PrincipalStub,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/catalogserver/RemoteMetadataManager.java,com.facebook.presto.catalogserver.RemoteMetadataManager$Anonymous6,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/iterative/rule/SimplifyCardinalityMapRewriter.java,com.facebook.presto.sql.planner.iterative.rule.SimplifyCardinalityMapRewriter$Visitor,innerclass,10,10,0,10,11,2,0,24,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,2,0,0,2,0,0,2,0,3,33,4,1,2,0,0,3,2,8,0,8,3,0,0,0,33,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/catalogserver/RemoteMetadataManager.java,com.facebook.presto.catalogserver.RemoteMetadataManager$Anonymous5,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/catalogserver/RemoteMetadataManager.java,com.facebook.presto.catalogserver.RemoteMetadataManager$Anonymous4,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/catalogserver/RemoteMetadataManager.java,com.facebook.presto.catalogserver.RemoteMetadataManager$Anonymous3,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-prometheus/src/test/java/com/facebook/presto/plugin/prometheus/PrometheusHttpServer.java,com.facebook.presto.plugin.prometheus.PrometheusHttpServer$PrometheusHttpServerModule$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/catalogserver/RemoteMetadataManager.java,com.facebook.presto.catalogserver.RemoteMetadataManager$Anonymous7,anonymous,10,10,0,10,10,1,0,18,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,32,8,0,0,0,0,0,0,2,0,2,0,2,0,0,25,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-tpcds/src/test/java/com/facebook/presto/tpcds/TpcdsQueryRunner.java,com.facebook.presto.tpcds.TpcdsQueryRunner,class,5,9,4,5,7,1,0,22,15,0.0,0.0,0.0,6,5,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,34,4,0,0,1,0,11,2,4,0,4,1,0,0,0,31,17,2
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/FilterAndProjectOperator.java,com.facebook.presto.operator.FilterAndProjectOperator$FilterAndProjectOperatorFactory,innerclass,11,11,0,11,4,1,0,9,0,0.2857143,0.0,0.0,4,0,4,0,0,0,4,0,0,0,7,0,0,7,0,0,6,0,4,28,2,0,0,0,0,5,0,8,0,8,0,0,0,0,37,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-tests/src/test/java/com/facebook/presto/tests/TestTpchDistributedQueries.java,com.facebook.presto.tests.TestTpchDistributedQueries,class,7,7,0,7,9,3,0,10,15,0.0,0.0,0.0,6,0,5,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,32,1,1,0,0,0,22,5,7,2,6,2,0,0,0,87,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-rcfile/src/main/java/com/facebook/presto/rcfile/binary/BlockEncoding.java,com.facebook.presto.rcfile.binary.BlockEncoding,class,10,14,4,10,11,1,3,19,17,0.71428573,0.0,0.0,7,0,6,0,1,0,7,1,5,0,2,0,0,2,0,0,2,0,2,45,3,2,0,0,0,0,4,10,0,10,2,0,0,0,38,1025,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hudi/src/test/java/com/facebook/presto/hudi/TestHudiIntegration.java,com.facebook.presto.hudi.TestHudiIntegration,class,6,6,0,6,2,2,0,4,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0,0,7,0,2,1,2,0,0,0,0,32,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive-metastore/src/main/java/com/facebook/presto/hive/metastore/HiveTableName.java,com.facebook.presto.hive.metastore.HiveTableName,class,4,11,7,4,10,1,0,6,0,0.14285715,0.0,0.0,7,1,7,0,0,0,7,0,0,0,2,0,0,2,0,0,2,0,3,33,8,0,3,0,0,4,0,3,0,3,1,0,0,0,21,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-resource-group-managers/src/main/java/com/facebook/presto/resourceGroups/db/ResourceGroupSpecBuilder.java,com.facebook.presto.resourceGroups.db.ResourceGroupSpecBuilder$Mapper,innerclass,4,4,0,4,6,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,36,1,0,0,0,0,16,0,21,0,16,1,0,0,0,41,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-kudu/src/test/java/com/facebook/presto/kudu/TestKuduIntegrationSchemaNotExisting.java,com.facebook.presto.kudu.TestKuduIntegrationSchemaNotExisting,class,6,6,0,6,7,2,0,9,0,0.64285713,0.0,0.0,4,0,3,0,1,0,4,0,1,0,7,6,0,7,0,0,5,0,5,43,1,0,1,2,0,21,0,8,5,7,1,0,0,0,63,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-sql-helpers/presto-sql-invoked-functions-plugin/src/main/java/com/facebook/presto/scalar/sql/MapSqlFunctions.java,com.facebook.presto.scalar.sql.MapSqlFunctions,class,6,7,1,6,16,1,0,0,120,0.0,0.0,0.0,16,15,15,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,49,15,0,0,0,0,154,0,0,3,0,0,0,0,0,121,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-redis/src/main/java/com/facebook/presto/redis/RedisTableFieldGroup.java,com.facebook.presto.redis.RedisTableFieldGroup,class,3,6,3,3,7,1,0,7,0,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,3,0,2,27,4,0,0,0,0,10,0,4,0,3,1,0,0,0,26,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/metadata/TestQualifiedTablePrefix.java,com.facebook.presto.metadata.TestQualifiedTablePrefix,class,3,3,0,3,6,1,0,13,10,0.8,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,36,0,0,0,1,0,17,0,5,0,5,1,0,0,0,26,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/ParameterRewriter.java,com.facebook.presto.sql.planner.ParameterRewriter,class,9,12,3,9,8,2,0,13,0,0.4,0.0,0.0,5,0,4,1,0,0,4,0,0,0,2,0,0,2,0,0,2,0,1,30,4,0,2,0,0,2,0,6,0,3,1,0,0,0,27,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/operator/window/TestCumulativeDistributionFunction.java,com.facebook.presto.operator.window.TestCumulativeDistributionFunction,class,2,2,0,2,1,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,72,149,0,5,0,0,0,0,0,25,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-thrift-spec/src/main/java/com/facebook/presto/PrestoThriftSpecDummy.java,com.facebook.presto.PrestoThriftSpecDummy,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive/src/main/java/com/facebook/presto/hive/s3select/S3SelectRecordCursor.java,com.facebook.presto.hive.s3select.S3SelectRecordCursor,class,12,14,2,12,21,2,0,48,19,0.75,0.0,0.0,7,6,2,5,0,0,2,0,0,0,4,4,0,4,0,0,4,0,12,122,13,1,6,0,0,22,17,21,14,21,2,0,2,3,98,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-tests/src/test/java/com/facebook/presto/tests/TestProcedureCreation.java,com.facebook.presto.tests.TestProcedureCreation,class,12,12,0,12,10,1,0,9,36,0.0,0.0,0.0,9,1,8,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,71,1,1,0,0,0,62,5,6,3,54,1,0,1,26,65,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/aggregation/fixedhistogram/FixedDoubleHistogram.java,com.facebook.presto.operator.aggregation.fixedhistogram.FixedDoubleHistogram$Anonymous1,anonymous,3,3,0,3,5,1,0,3,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2,17,2,0,0,0,0,0,0,1,0,2,1,0,0,0,20,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hudi/src/main/java/com/facebook/presto/hudi/HudiTableHandle.java,com.facebook.presto.hudi.HudiTableHandle,class,6,15,9,6,13,1,0,5,0,0.5,0.0,0.0,9,0,9,0,0,0,9,0,0,0,4,0,0,4,0,0,4,0,7,43,10,0,4,0,0,9,0,5,1,5,1,0,0,0,29,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/testing/TestingAccessControlManager.java,com.facebook.presto.testing.TestingAccessControlManager$TestingPrivilege,innerclass,2,2,0,2,9,1,0,13,0,0.13333334,0.0,0.0,5,0,4,1,0,0,4,0,0,0,3,0,0,3,0,0,3,0,6,29,6,0,4,0,0,6,0,4,0,5,1,0,0,1,28,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive/src/test/java/com/facebook/presto/hive/TestDomainTranslator.java,com.facebook.presto.hive.TestDomainTranslator,class,31,32,1,31,18,1,0,71,110,0.88888884,0.0,0.0,17,0,2,15,0,0,2,0,0,0,9,6,0,9,0,0,6,0,10,100,13,1,0,0,0,23,29,22,0,23,1,1,0,1,116,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/ArrayPositionLinks.java,com.facebook.presto.operator.ArrayPositionLinks$FactoryBuilder$Anonymous1,anonymous,3,3,0,3,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-spark-base/src/main/java/com/facebook/presto/spark/util/PrestoSparkExecutionUtils.java,com.facebook.presto.spark.util.PrestoSparkExecutionUtils,class,8,9,1,8,6,1,0,15,1,0.5,NaN,NaN,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,6,28,1,1,0,0,0,2,0,4,2,4,2,0,0,0,33,1,1
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-spark-base/src/main/java/com/facebook/presto/spark/execution/http/PrestoSparkHttpServerClient.java,com.facebook.presto.spark.execution.http.PrestoSparkHttpServerClient,class,11,14,3,11,4,1,0,14,2,0.5625,0.0,0.0,4,0,3,1,0,0,3,0,0,0,4,0,0,4,0,0,4,0,3,42,3,0,0,0,0,5,0,7,0,7,0,1,0,0,49,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-common/src/main/java/com/facebook/presto/common/block/ShortArrayBlockBuilder.java,com.facebook.presto.common.block.ShortArrayBlockBuilder,class,13,14,1,13,55,1,0,34,246,0.83746564,0.0,0.0,33,0,30,3,0,0,30,0,0,0,11,2,0,11,0,0,2,0,16,204,30,1,4,0,0,3,18,28,9,19,2,0,0,0,110,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive/src/test/java/com/facebook/presto/hive/metastore/glue/TestHiveClientGlueMetastore.java,com.facebook.presto.hive.metastore.glue.TestHiveClientGlueMetastore$CloseableSchemaTableName,innerclass,2,2,0,2,3,1,0,1,0,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,2,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/gen/Bootstrap.java,com.facebook.presto.sql.gen.Bootstrap,class,2,3,1,2,5,1,0,10,1,1.0,0.0,0.0,2,1,1,1,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,21,1,0,1,1,0,3,0,4,0,4,1,0,0,0,45,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/metadata/HandleResolver.java,com.facebook.presto.metadata.HandleResolver$MaterializedFunctionHandleResolver,innerclass,2,2,0,2,9,1,0,7,0,0.2,0.0,0.0,5,1,4,1,0,0,4,0,0,0,1,0,0,1,0,0,1,0,5,30,7,0,3,1,0,0,0,2,0,2,1,0,0,0,23,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/Driver.java,com.facebook.presto.operator.Driver$DriverLock,innerclass,2,2,0,2,11,1,0,10,0,0.52380955,0.0,0.0,7,0,6,1,0,0,6,0,0,4,3,0,0,3,0,0,1,0,2,44,4,0,2,0,0,6,0,6,0,5,1,0,0,0,31,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-common/src/main/java/com/facebook/presto/common/block/Int128ArrayBlockBuilder.java,com.facebook.presto.common.block.Int128ArrayBlockBuilder,class,14,15,1,14,73,1,0,40,323,0.8508773,0.0,0.0,38,0,35,3,0,0,35,0,0,0,12,2,0,12,0,0,4,0,22,254,37,2,12,0,11,9,61,36,49,24,2,0,0,0,170,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-thrift-connector/src/main/java/com/facebook/presto/connector/thrift/ThriftIndexProvider.java,com.facebook.presto.connector.thrift.ThriftIndexProvider,class,14,16,2,14,2,1,0,8,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,5,0,0,5,0,0,5,0,4,18,1,0,0,0,0,4,0,5,0,5,0,0,0,0,29,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/sanity/ValidateStreamingAggregations.java,com.facebook.presto.sql.planner.sanity.ValidateStreamingAggregations,class,7,8,1,7,2,3,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,36,0,0,0,0,0,0,0,1,0,1,0,0,1,0,27,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-spark-base/src/main/java/com/facebook/presto/spark/execution/PrestoSparkRowBatch.java,com.facebook.presto.spark.execution.PrestoSparkRowBatch$RowTupleSupplier,innerclass,6,6,0,6,7,1,0,10,0,0.09090909,NaN,NaN,2,0,1,1,0,0,1,0,0,0,11,0,0,11,0,0,9,0,4,55,2,0,3,0,2,3,4,16,4,17,2,0,0,0,48,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/execution/scheduler/NodeMap.java,com.facebook.presto.execution.scheduler.NodeMap,class,7,12,5,7,10,1,0,2,18,0.7638889,0.0,0.0,9,0,9,0,0,0,9,0,0,0,8,0,0,8,0,0,8,0,0,48,9,0,0,0,0,0,0,9,0,11,1,0,0,2,27,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/operator/scalar/TestScalarValidation.java,com.facebook.presto.operator.scalar.TestScalarValidation$NoParametricMethods,innerclass,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,25,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/operator/scalar/sql/TestTrailFunction.java,com.facebook.presto.operator.scalar.sql.TestTrailFunction,class,2,2,0,2,4,2,0,2,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,15,0,0,0,0,0,0,0,0,22,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/memory/VersionedMemoryPoolId.java,com.facebook.presto.memory.VersionedMemoryPoolId,class,1,1,0,1,4,1,0,4,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,1,17,3,0,0,0,0,3,0,2,0,2,0,0,0,0,15,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-verifier/src/main/java/com/facebook/presto/verifier/rewrite/VerificationQueryRewriterFactory.java,com.facebook.presto.verifier.rewrite.VerificationQueryRewriterFactory,class,21,24,3,21,10,1,0,18,1,0.33333328,0.0,0.0,3,1,2,1,0,0,2,0,0,0,11,0,0,11,0,0,11,0,10,50,2,1,0,0,1,6,0,12,0,12,2,0,0,0,67,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/split/TestBufferingSplitSource.java,com.facebook.presto.split.TestBufferingSplitSource,class,8,9,1,8,11,1,0,24,45,0.0,0.0,0.0,10,3,7,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,34,137,2,0,0,11,0,1,71,28,0,22,1,0,1,0,52,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/operator/unnest/BenchmarkCopyBlock.java,com.facebook.presto.operator.unnest.BenchmarkCopyBlock$BenchmarkData,innerclass,8,8,0,8,4,1,0,11,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,2,0,1,0,0,3,19,2,1,0,0,0,5,2,6,0,7,1,0,0,0,31,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-spark-base/src/main/java/com/facebook/presto/spark/execution/PrestoSparkDiskPageInput.java,com.facebook.presto.spark.execution.PrestoSparkDiskPageInput,class,18,21,3,18,16,1,0,37,0,0.5974026,0.0,0.0,7,0,4,3,0,0,4,0,0,0,11,1,0,11,0,0,8,0,8,93,7,3,4,2,0,14,1,26,2,25,4,0,0,1,89,1,1
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/EqualityInference.java,com.facebook.presto.sql.planner.EqualityInference$Builder,innerclass,13,13,0,13,27,1,0,42,69,0.7857143,0.0,0.0,14,2,12,2,0,0,12,0,0,0,5,0,0,5,0,0,5,0,5,100,14,6,2,0,3,5,5,15,4,15,5,0,0,2,114,9,0
