repo_name,link,stars,most_recent_activity,age_days,has_ai_policy,has_ai_policy_label,age_years,language
avajs/ava,https://github.com/avajs/ava,20847,2026-04-26T19:10:54Z,4177,Without AI Policy,Sem politica de IA,11.443835616438356,Linguagem desconhecida
magicuidesign/magicui,https://github.com/magicuidesign/magicui,20814,2026-04-23T11:11:40Z,1035,Without AI Policy,Sem politica de IA,2.835616438356164,Linguagem desconhecida
onnx/onnx,https://github.com/onnx/onnx,20722,2026-04-26T17:00:34Z,3153,Without AI Policy,Sem politica de IA,8.638356164383561,Linguagem desconhecida
xbmc/xbmc,https://github.com/xbmc/xbmc,20698,2026-04-26T23:42:23Z,5592,Without AI Policy,Sem politica de IA,15.32054794520548,Linguagem desconhecida
agentsmd/agents.md,https://github.com/agentsmd/agents.md,20664,2026-03-12T14:26:14Z,250,Without AI Policy,Sem politica de IA,0.684931506849315,Linguagem desconhecida
leptos-rs/leptos,https://github.com/leptos-rs/leptos,20637,2026-04-23T19:49:33Z,1365,Without AI Policy,Sem politica de IA,3.73972602739726,Linguagem desconhecida
cjpais/Handy,https://github.com/cjpais/Handy,20612,2026-04-24T09:51:40Z,437,With AI Policy,Com politica de IA,1.1972602739726028,Linguagem desconhecida
NawfalMotii79/PLFM_RADAR,https://github.com/NawfalMotii79/PLFM_RADAR,18335,2026-04-23T02:08:47Z,49,With AI Policy,Com politica de IA,0.13424657534246576,Linguagem desconhecida
mjmlio/mjml,https://github.com/mjmlio/mjml,18027,2026-04-24T09:09:59Z,3741,Without AI Policy,Sem politica de IA,10.24931506849315,Linguagem desconhecida
sqlc-dev/sqlc,https://github.com/sqlc-dev/sqlc,17406,2026-04-27T01:50:29Z,2501,Without AI Policy,Sem politica de IA,6.852054794520548,Linguagem desconhecida
gyoogle/tech-interview-for-developer,https://github.com/gyoogle/tech-interview-for-developer,17315,2025-06-04T08:16:06Z,2513,Without AI Policy,Sem politica de IA,6.884931506849315,Linguagem desconhecida
topoteretes/cognee,https://github.com/topoteretes/cognee,16822,2026-04-25T19:00:03Z,984,With AI Policy,Com politica de IA,2.695890410958904,Linguagem desconhecida
exaloop/codon,https://github.com/exaloop/codon,16731,2026-04-21T18:29:41Z,1672,Without AI Policy,Sem politica de IA,4.580821917808219,Linguagem desconhecida
gvergnaud/ts-pattern,https://github.com/gvergnaud/ts-pattern,14963,2026-04-24T23:32:29Z,2163,Without AI Policy,Sem politica de IA,5.926027397260274,Linguagem desconhecida
xournalpp/xournalpp,https://github.com/xournalpp/xournalpp,14671,2026-04-26T05:20:47Z,4644,Without AI Policy,Sem politica de IA,12.723287671232876,Linguagem desconhecida
SesameAILabs/csm,https://github.com/SesameAILabs/csm,14603,2025-05-27T12:21:52Z,424,Without AI Policy,Sem politica de IA,1.1616438356164382,Linguagem desconhecida
hmjz100/LinkSwift,https://github.com/hmjz100/LinkSwift,14366,2026-04-20T10:40:08Z,1355,Without AI Policy,Sem politica de IA,3.712328767123288,Linguagem desconhecida
